#options: cpuid=1173503 frame-threads=1 no-wpp no-pmode no-pme psnr no-ssim log-level=2 bitdepth=8 input-csp=1 fps=50000/1000 input-res=832x480 interlace=0 total-frames=500 level-idc=0 high-tier=1 uhd-bd=0 ref=4 no-allow-non-conformance no-repeat-headers annexb no-aud no-hrd info hash=0 no-temporal-layers open-gop min-keyint=1 keyint=5000 bframes=15 b-adapt=2 b-pyramid bframe-bias=0 rc-lookahead=40 lookahead-slices=0 scenecut=40 no-intra-refresh ctu=64 min-cu-size=8 rect amp max-tu-size=32 tu-inter-depth=3 tu-intra-depth=3 limit-tu=4 rdoq-level=2 dynamic-rd=0.00 no-ssim-rd signhide no-tskip nr-intra=0 nr-inter=0 no-constrained-intra strong-intra-smoothing max-merge=4 limit-refs=1 limit-modes me=3 subme=4 merange=57 temporal-mvp weightp weightb no-analyze-src-pics deblock=0:0 sao no-sao-non-deblock rd=6 no-early-skip rskip no-fast-intra no-tskip-fast no-cu-lossless b-intra rdpenalty=0 psy-rd=0.00 psy-rdoq=0.00 no-rd-refine analysis-reuse-mode=0 no-lossless cbqpoffs=0 crqpoffs=0 rc=abr bitrate=2000 qcomp=0.60 qpstep=4 stats-write=1 stats-read=0 slow-firstpass ipratio=1.40 pbratio=1.30 aq-mode=1 aq-strength=0.00 cutree zone-count=0 no-strict-cbr qg-size=64 no-rc-grain qpmax=69 qpmin=0 no-const-vbv sar=0 overscan=0 videoformat=5 range=0 colorprim=2 transfer=2 colormatrix=2 chromaloc=0 display-window=0 max-cll=0,0 min-luma=0 max-luma=255 log2-max-poc-lsb=8 vui-timing-info vui-hrd-info slices=1 opt-qp-pps opt-ref-list-length-pps no-multi-pass-opt-rps scenecut-bias=0.05 no-opt-cu-delta-qp no-aq-motion no-hdr no-hdr-opt no-dhdr10-opt analysis-reuse-level=5 scale-factor=0 refine-intra=0 refine-inter=0 refine-mv=0 no-limit-sao ctu-info=0 max-tlayer=4
in:35 out:38 type:b q:31.61 q-aq:32.00 q-noVbv:31.61 q-Rceq:1.32 tex:824 mv:906 misc:574 icu:12.00 pcu:183.25 scu:1364.75 tlayer:4 pbqpoffset:6.73 pbfactor:2.17 avgQpOffsetCutree:0.00;
in:38 out:39 type:B q:28.28 q-aq:26.82 q-noVbv:28.28 q-Rceq:1.32 tex:4386 mv:2658 misc:1236 icu:44.00 pcu:346.75 scu:1169.25 tlayer:3 pbqpoffset:3.73 pbfactor:1.54 avgQpOffsetCutree:-1.75;
in:37 out:40 type:b q:31.39 q-aq:31.03 q-noVbv:31.39 q-Rceq:1.32 tex:1012 mv:907 misc:513 icu:13.50 pcu:191.50 scu:1355.00 tlayer:4 pbqpoffset:6.73 pbfactor:2.17 avgQpOffsetCutree:0.00;
in:39 out:41 type:b q:31.17 q-aq:31.05 q-noVbv:31.17 q-Rceq:1.32 tex:854 mv:916 misc:494 icu:12.00 pcu:145.75 scu:1402.25 tlayer:4 pbqpoffset:6.73 pbfactor:2.17 avgQpOffsetCutree:0.00;
in:44 out:42 type:B q:26.78 q-aq:23.12 q-noVbv:26.78 q-Rceq:1.32 tex:17423 mv:6803 misc:2406 icu:64.50 pcu:477.00 scu:1018.50 tlayer:2 pbqpoffset:2.90 pbfactor:1.40 avgQpOffsetCutree:-3.46;
in:42 out:43 type:B q:27.83 q-aq:26.50 q-noVbv:27.83 q-Rceq:1.32 tex:4544 mv:2135 misc:1009 icu:34.00 pcu:257.00 scu:1269.00 tlayer:3 pbqpoffset:3.73 pbfactor:1.54 avgQpOffsetCutree:-1.79;
in:41 out:44 type:b q:30.94 q-aq:31.00 q-noVbv:30.94 q-Rceq:1.32 tex:726 mv:670 misc:452 icu:3.50 pcu:189.50 scu:1367.00 tlayer:4 pbqpoffset:6.73 pbfactor:2.17 avgQpOffsetCutree:0.00;
in:43 out:45 type:b q:30.72 q-aq:31.00 q-noVbv:30.72 q-Rceq:1.32 tex:634 mv:580 misc:402 icu:6.25 pcu:135.25 scu:1418.50 tlayer:4 pbqpoffset:6.73 pbfactor:2.17 avgQpOffsetCutree:0.00;
in:46 out:46 type:B q:27.39 q-aq:25.94 q-noVbv:27.39 q-Rceq:1.32 tex:5421 mv:2578 misc:1249 icu:37.00 pcu:279.00 scu:1244.00 tlayer:3 pbqpoffset:3.73 pbfactor:1.54 avgQpOffsetCutree:-1.74;
in:45 out:47 type:b q:30.50 q-aq:30.31 q-noVbv:30.50 q-Rceq:1.32 tex:409 mv:775 misc:472 icu:0.50 pcu:113.25 scu:1446.25 tlayer:4 pbqpoffset:6.73 pbfactor:2.17 avgQpOffsetCutree:0.00;
in:47 out:48 type:b q:30.28 q-aq:30.07 q-noVbv:30.28 q-Rceq:1.32 tex:760 mv:819 misc:533 icu:2.00 pcu:66.75 scu:1491.25 tlayer:4 pbqpoffset:6.73 pbfactor:2.17 avgQpOffsetCutree:0.00;
in:64 out:49 type:k q:23.14 q-aq:17.45 q-noVbv:23.14 q-Rceq:1.32 tex:311188 mv:37210 misc:3186 icu:1275.50 pcu:278.75 scu:5.75 tlayer:0 pbqpoffset:1.05 pbfactor:1.13 avgQpOffsetCutree:-6.66;
in:56 out:50 type:B q:25.27 q-aq:20.33 q-noVbv:25.27 q-Rceq:1.32 tex:102025 mv:18131 misc:3428 icu:429.50 pcu:664.25 scu:466.25 tlayer:1 pbqpoffset:1.98 pbfactor:1.26 avgQpOffsetCutree:-4.76;
in:52 out:51 type:B q:27.21 q-aq:23.60 q-noVbv:27.21 q-Rceq:1.32 tex:15773 mv:6958 misc:2325 icu:46.00 pcu:487.00 scu:1027.00 tlayer:2 pbqpoffset:3.85 pbfactor:1.56 avgQpOffsetCutree:-3.37;
in:50 out:52 type:B q:27.25 q-aq:25.69 q-noVbv:27.25 q-Rceq:1.32 tex:7260 mv:3788 misc:1520 icu:22.00 pcu:473.75 scu:1064.25 tlayer:3 pbqpoffset:3.85 pbfactor:1.56 avgQpOffsetCutree:-1.85;
