#options: cpuid=1173503 frame-threads=1 no-wpp no-pmode no-pme psnr no-ssim log-level=2 bitdepth=8 input-csp=1 fps=50000/1000 input-res=768x432 interlace=0 total-frames=500 level-idc=0 high-tier=1 uhd-bd=0 ref=4 no-allow-non-conformance no-repeat-headers annexb no-aud no-hrd info hash=0 no-temporal-layers open-gop min-keyint=1 keyint=5000 bframes=15 b-adapt=2 b-pyramid bframe-bias=0 rc-lookahead=40 lookahead-slices=0 scenecut=40 no-intra-refresh ctu=64 min-cu-size=8 rect amp max-tu-size=32 tu-inter-depth=3 tu-intra-depth=3 limit-tu=4 rdoq-level=2 dynamic-rd=0.00 no-ssim-rd signhide no-tskip nr-intra=0 nr-inter=0 no-constrained-intra strong-intra-smoothing max-merge=4 limit-refs=1 limit-modes me=3 subme=4 merange=57 temporal-mvp weightp weightb no-analyze-src-pics deblock=0:0 sao no-sao-non-deblock rd=6 no-early-skip rskip no-fast-intra no-tskip-fast no-cu-lossless b-intra rdpenalty=0 psy-rd=0.00 psy-rdoq=0.00 no-rd-refine analysis-reuse-mode=0 no-lossless cbqpoffs=0 crqpoffs=0 rc=abr bitrate=2000 qcomp=0.60 qpstep=4 stats-write=1 stats-read=0 slow-firstpass ipratio=1.40 pbratio=1.30 aq-mode=1 aq-strength=0.00 cutree zone-count=0 no-strict-cbr qg-size=64 no-rc-grain qpmax=69 qpmin=0 no-const-vbv sar=0 overscan=0 videoformat=5 range=0 colorprim=2 transfer=2 colormatrix=2 chromaloc=0 display-window=0 max-cll=0,0 min-luma=0 max-luma=255 log2-max-poc-lsb=8 vui-timing-info vui-hrd-info slices=1 opt-qp-pps opt-ref-list-length-pps no-multi-pass-opt-rps scenecut-bias=0.05 no-opt-cu-delta-qp no-aq-motion no-hdr no-hdr-opt no-dhdr10-opt analysis-reuse-level=5 scale-factor=0 refine-intra=0 refine-inter=0 refine-mv=0 no-limit-sao ctu-info=0 max-tlayer=4
in:62 out:60 type:B q:33.14 q-aq:29.42 q-noVbv:33.14 q-Rceq:1.32 tex:9052 mv:5408 misc:2420 icu:33.00 pcu:1008.75 scu:254.25 tlayer:2 pbqpoffset:2.73 pbfactor:1.37 avgQpOffsetCutree:-3.09;
in:60 out:61 type:B q:34.16 q-aq:33.29 q-noVbv:34.16 q-Rceq:1.32 tex:472 mv:2888 misc:712 icu:12.25 pcu:711.75 scu:572.00 tlayer:3 pbqpoffset:3.76 pbfactor:1.54 avgQpOffsetCutree:-1.64;
in:59 out:62 type:b q:36.92 q-aq:37.00 q-noVbv:36.92 q-Rceq:1.32 tex:203 mv:1337 misc:636 icu:9.50 pcu:437.00 scu:849.50 tlayer:4 pbqpoffset:6.53 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:61 out:63 type:b q:37.17 q-aq:37.00 q-noVbv:37.17 q-Rceq:1.32 tex:126 mv:1324 misc:614 icu:1.00 pcu:441.50 scu:853.50 tlayer:4 pbqpoffset:6.76 pbfactor:2.18 avgQpOffsetCutree:0.00;
in:64 out:64 type:B q:32.83 q-aq:31.98 q-noVbv:32.83 q-Rceq:1.32 tex:9487 mv:3808 misc:1769 icu:15.00 pcu:598.50 scu:682.50 tlayer:3 pbqpoffset:2.41 pbfactor:1.32 avgQpOffsetCutree:-1.14;
in:63 out:65 type:b q:37.18 q-aq:37.00 q-noVbv:37.18 q-Rceq:1.32 tex:11 mv:1607 misc:638 icu:3.00 pcu:607.00 scu:686.00 tlayer:4 pbqpoffset:6.76 pbfactor:2.18 avgQpOffsetCutree:0.00;
in:65 out:66 type:b q:35.77 q-aq:36.00 q-noVbv:35.77 q-Rceq:1.32 tex:8 mv:1229 misc:491 icu:0.00 pcu:337.25 scu:958.75 tlayer:4 pbqpoffset:5.34 pbfactor:1.85 avgQpOffsetCutree:0.00;
in:82 out:67 type:k q:29.88 q-aq:22.75 q-noVbv:29.88 q-Rceq:1.32 tex:312551 mv:22219 misc:3334 icu:392.75 pcu:893.50 scu:9.75 tlayer:0 pbqpoffset:0.38 pbfactor:1.04 avgQpOffsetCutree:-7.41;
in:74 out:68 type:B q:32.03 q-aq:25.94 q-noVbv:32.03 q-Rceq:1.32 tex:110304 mv:17126 misc:3962 icu:86.75 pcu:995.75 scu:213.50 tlayer:1 pbqpoffset:1.87 pbfactor:1.24 avgQpOffsetCutree:-5.08;
in:70 out:69 type:B q:32.78 q-aq:28.67 q-noVbv:32.78 q-Rceq:1.32 tex:18561 mv:10185 misc:3102 icu:32.25 pcu:824.25 scu:439.50 tlayer:2 pbqpoffset:2.48 pbfactor:1.33 avgQpOffsetCutree:-3.49;
