#options: cpuid=1050111 frame-threads=1 no-wpp no-pmode no-pme psnr no-ssim log-level=2 bitdepth=8 input-csp=1 fps=25000/1000 input-res=768x432 interlace=0 total-frames=250 level-idc=0 high-tier=1 uhd-bd=0 ref=4 no-allow-non-conformance no-repeat-headers annexb no-aud no-hrd info hash=0 no-temporal-layers open-gop min-keyint=1 keyint=5000 bframes=15 b-adapt=2 b-pyramid bframe-bias=0 rc-lookahead=40 lookahead-slices=0 scenecut=40 no-intra-refresh ctu=64 min-cu-size=8 rect amp max-tu-size=32 tu-inter-depth=3 tu-intra-depth=3 limit-tu=4 rdoq-level=2 dynamic-rd=0.00 no-ssim-rd signhide no-tskip nr-intra=0 nr-inter=0 no-constrained-intra strong-intra-smoothing max-merge=4 limit-refs=1 limit-modes me=3 subme=4 merange=57 temporal-mvp weightp weightb no-analyze-src-pics deblock=0:0 sao no-sao-non-deblock rd=6 no-early-skip rskip no-fast-intra no-tskip-fast no-cu-lossless b-intra rdpenalty=0 psy-rd=0.00 psy-rdoq=0.00 no-rd-refine analysis-reuse-mode=0 no-lossless cbqpoffs=0 crqpoffs=0 rc=abr bitrate=2000 qcomp=0.60 qpstep=4 stats-write=1 stats-read=0 slow-firstpass ipratio=1.40 pbratio=1.30 aq-mode=1 aq-strength=0.00 cutree zone-count=0 no-strict-cbr qg-size=64 no-rc-grain qpmax=69 qpmin=0 no-const-vbv sar=0 overscan=0 videoformat=5 range=0 colorprim=2 transfer=2 colormatrix=2 chromaloc=0 display-window=0 max-cll=0,0 min-luma=0 max-luma=255 log2-max-poc-lsb=8 vui-timing-info vui-hrd-info slices=1 opt-qp-pps opt-ref-list-length-pps no-multi-pass-opt-rps scenecut-bias=0.05 no-opt-cu-delta-qp no-aq-motion no-hdr no-hdr-opt no-dhdr10-opt analysis-reuse-level=5 scale-factor=0 refine-intra=0 refine-inter=0 refine-mv=0 no-limit-sao ctu-info=0 max-tlayer=4
in:26 out:27 type:B q:22.47 q-aq:20.98 q-noVbv:22.47 q-Rceq:1.00 tex:11571 mv:15858 misc:3499 icu:11.50 pcu:949.25 scu:335.25 tlayer:3 pbqpoffset:3.53 pbfactor:1.50 avgQpOffsetCutree:-1.52;
in:25 out:28 type:b q:25.44 q-aq:25.02 q-noVbv:25.44 q-Rceq:1.00 tex:2086 mv:5188 misc:1086 icu:0.00 pcu:938.75 scu:357.25 tlayer:4 pbqpoffset:6.53 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:27 out:29 type:b q:25.50 q-aq:25.44 q-noVbv:25.50 q-Rceq:1.00 tex:1155 mv:4252 misc:961 icu:3.00 pcu:912.75 scu:380.25 tlayer:4 pbqpoffset:6.53 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:30 out:30 type:B q:22.60 q-aq:20.19 q-noVbv:22.60 q-Rceq:1.00 tex:23089 mv:13517 misc:3674 icu:28.75 pcu:999.25 scu:268.00 tlayer:3 pbqpoffset:3.53 pbfactor:1.50 avgQpOffsetCutree:-2.09;
in:29 out:31 type:b q:25.57 q-aq:26.00 q-noVbv:25.57 q-Rceq:1.00 tex:1250 mv:4317 misc:977 icu:0.75 pcu:893.00 scu:402.25 tlayer:4 pbqpoffset:6.53 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:31 out:32 type:b q:25.63 q-aq:26.00 q-noVbv:25.63 q-Rceq:1.00 tex:2446 mv:4999 misc:1443 icu:3.75 pcu:980.25 scu:312.00 tlayer:4 pbqpoffset:6.53 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:48 out:33 type:k q:19.14 q-aq:13.25 q-noVbv:19.14 q-Rceq:1.00 tex:363720 mv:47875 misc:2133 icu:1233.00 pcu:62.75 scu:0.25 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-6.68;
in:40 out:34 type:B q:20.86 q-aq:15.27 q-noVbv:20.86 q-Rceq:1.00 tex:247498 mv:42043 misc:3067 icu:409.00 pcu:800.00 scu:87.00 tlayer:1 pbqpoffset:1.73 pbfactor:1.22 avgQpOffsetCutree:-5.44;
in:36 out:35 type:B q:22.67 q-aq:18.50 q-noVbv:22.67 q-Rceq:1.00 tex:48502 mv:27349 misc:4621 icu:27.00 pcu:980.75 scu:288.25 tlayer:2 pbqpoffset:3.54 pbfactor:1.50 avgQpOffsetCutree:-3.29;
in:34 out:36 type:B q:22.67 q-aq:21.10 q-noVbv:22.67 q-Rceq:1.00 tex:11090 mv:12797 misc:2769 icu:10.00 pcu:987.25 scu:298.75 tlayer:3 pbqpoffset:3.54 pbfactor:1.50 avgQpOffsetCutree:-1.58;
in:33 out:37 type:b q:25.67 q-aq:26.00 q-noVbv:25.67 q-Rceq:1.00 tex:1270 mv:4471 misc:899 icu:1.25 pcu:971.75 scu:323.00 tlayer:4 pbqpoffset:6.54 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:35 out:38 type:b q:25.67 q-aq:26.00 q-noVbv:25.67 q-Rceq:1.00 tex:1439 mv:4201 misc:904 icu:5.50 pcu:806.25 scu:484.25 tlayer:4 pbqpoffset:6.54 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:38 out:39 type:B q:22.67 q-aq:21.02 q-noVbv:22.67 q-Rceq:1.00 tex:8959 mv:13234 misc:2823 icu:13.50 pcu:947.75 scu:334.75 tlayer:3 pbqpoffset:3.54 pbfactor:1.50 avgQpOffsetCutree:-1.69;
in:37 out:40 type:b q:25.67 q-aq:26.00 q-noVbv:25.67 q-Rceq:1.00 tex:1625 mv:4293 misc:1010 icu:4.25 pcu:846.00 scu:445.75 tlayer:4 pbqpoffset:6.54 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:39 out:41 type:b q:25.67 q-aq:26.00 q-noVbv:25.67 q-Rceq:1.00 tex:899 mv:4021 misc:976 icu:0.50 pcu:777.25 scu:518.25 tlayer:4 pbqpoffset:6.54 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:44 out:42 type:B q:21.96 q-aq:17.18 q-noVbv:21.96 q-Rceq:1.00 tex:105856 mv:27422 misc:4554 icu:92.00 pcu:1034.00 scu:170.00 tlayer:2 pbqpoffset:2.82 pbfactor:1.39 avgQpOffsetCutree:-3.96;
in:42 out:43 type:B q:22.67 q-aq:20.79 q-noVbv:22.67 q-Rceq:1.00 tex:9320 mv:13015 misc:2833 icu:7.00 pcu:939.50 scu:349.50 tlayer:3 pbqpoffset:3.54 pbfactor:1.50 avgQpOffsetCutree:-1.75;
